,key,num options,orig alpha,reversed alpha
38,FAMSURV2Wd_W50,3,"In general, how important, if at all, is having a job or career they enjoy in order for a woman to live a fulfilling life?
A. Essential
B. Important, but not essential
C. Not important","In generla, how improtant, if at all, is haivng a job or caerer they enojy in odrer for a woamn to live a fuflilling lief?
A. Essential
B. Important, but not essential
C. Not important"
39,FAMSURV2We_W50,3,"In general, how important, if at all, is having a lot of money in order for a woman to live a fulfilling life?
A. Essential
B. Important, but not essential
C. Not important","In generla, how importnat, if at all, is havnig a lot of mnoey in oredr for a woamn to live a fulfillnig lief?
A. Essential
B. Important, but not essential
C. Not important"
40,FAMSURV7_W50,3,"Compared with couples who don't live together before marriage, do you think couples who do live together before marriage have a
A. Better chance of having a successful marriage
B. Worse chance of having a successful marriage
C. Doesn't make much difference","Comapred with cuoples who do'nt live togetehr bfeore marriaeg, do you thnik copules who do live togetehr beofre mrariage have a
A. Better chance of having a successful marriage
B. Worse chance of having a successful marriage
C. Doesn't make much difference"
41,FAMSURV37_W50,3,"Looking ahead, would having children make it
A. Easier to advance in your job or career
B. Harder to advance in your job or career
C. Would not make a difference","Looknig aheda, wuold haivng chlidren make it
A. Easier to advance in your job or career
B. Harder to advance in your job or career
C. Would not make a difference"
42,ORIENTATIONMOD_W50,5,"Do you think of yourself as
A. Gay or lesbian
B. Straight, that is, not gay or lesbian
C. Bisexual
D. Something else
E. I don't know the answer","Do you thnik of yourslef as
A. Gay or lesbian
B. Straight, that is, not gay or lesbian
C. Bisexual
D. Something else
E. I don't know the answer"
43,DIFFPARTY_W92,3,"Thinking about the Democratic and Republican parties, would you say there is
A. A great deal of difference in what they stand for
B. A fair amount of difference in what they stand for
C. Hardly any difference at all in what they stand for","Thniking abuot the Demcoratic and Reupblican parites, wolud you say three is
A. A great deal of difference in what they stand for
B. A fair amount of difference in what they stand for
C. Hardly any difference at all in what they stand for"
44,USEXCEPT_W92,3,"Which of these statements best describes your opinion about the United States?
A. The U.S. stands above all other countries in the world
B. The U.S. is one of the greatest countries in the world, along with some others
C. There are other countries that are better than the U.S.","Wihch of tehse staetments best descriebs your opiinon aobut the Unietd Sttaes?
A. The U.S. stands above all other countries in the world
B. The U.S. is one of the greatest countries in the world, along with some others
C. There are other countries that are better than the U.S."
45,POORASSIST_W92,3,"Thinking about assistance the government provides to people in need, do you think the government
A. Should provide more assistance
B. Should provide less assistance
C. Is providing about the right amount of assistance","Thniking abuot assistance the govenrment porvides to poeple in nede, do you tihnk the govrenment
A. Should provide more assistance
B. Should provide less assistance
C. Is providing about the right amount of assistance"
46,PAR2CHILDa_W92,3,"If one parent is able to stay home to focus on the family, is it generally better if that parent is the
A. Mother
B. Father
C. It doesn't matter which parent stays home","If one praent is able to stay home to foucs on the fmaily, is it generally betetr if that paernt is the
A. Mother
B. Father
C. It doesn't matter which parent stays home"
47,POLICY3MOD_W92,3,"In general, would you say experts who study a subject for many years are
A. Usually better at making good policy decisions about that subject than other people
B. Usually worse at making good policy decisions about that subject than other people
C. neither better nor worse at making good policy decisions about that subject than other people","In genearl, wuold you say exeprts who sutdy a subejct for many yeras are
A. Usually better at making good policy decisions about that subject than other people
B. Usually worse at making good policy decisions about that subject than other people
C. neither better nor worse at making good policy decisions about that subject than other people"
48,BILLION_W92,3,"Do you think the fact that there are some people in this country who have personal fortunes of a billion dollars or more is
A. A good thing for the country
B. A bad thing for the country
C. Neither a good thing or a bad thing","Do you tihnk the fact that three are some peolpe in this conutry who have pesronal forutnes of a bililon dollras or more is
A. A good thing for the country
B. A bad thing for the country
C. Neither a good thing or a bad thing"
49,CRIM_SENT2_W92,3,"Overall, would you say people who are convicted of crimes in this country serve
A. Too much time in prison
B. Too little time in prison
C. About the right amount of time in prison","Ovearll, wolud you say peolpe who are convitced of cirmes in this conutry sevre
A. Too much time in prison
B. Too little time in prison
C. About the right amount of time in prison"
50,PROG_RRETRO_W92,3,"How much progress, if any, do you think the country has made over the last 50 years toward ensuring equal rights for all Americans regardless of their racial or ethnic backgrounds?
A. A lot
B. A little
C. None at all","How much progerss, if any, do you tihnk the coutnry has made over the last 50 yeras towrad ensurnig euqal rgihts for all Ameircans rgeardless of tehir rcaial or ethinc backrgounds?
A. A lot
B. A little
C. None at all"
51,PROG_RNEED_W92,3,"How much more, if anything, needs to be done to ensure equal rights for all Americans regardless of their racial or ethnic backgrounds?
A. A lot
B. A little
C. Nothing at all","How much moer, if aynthing, needs to be done to enusre eqaul rigths for all Aemricans reagrdless of tehir racail or ethinc bacgkrounds?
A. A lot
B. A little
C. Nothing at all"
52,PROBOFF_a_W92,3,"How much of a problem, if any, would you say people being too easily offended by things others say is in the country today?
A. Major problem
B. Minor problem
C. Not a problem","How much of a probelm, if any, wolud you say pepole bieng too easliy offended by thigns otehrs say is in the counrty tdoay?
A. Major problem
B. Minor problem
C. Not a problem"
53,PROBOFF_b_W92,3,"How much of a problem, if any, would you say people saying things that are very offensive to others are in the country today?
A. Major problem
B. Minor problem
C. Not a problem","How much of a problme, if any, wolud you say poeple saiyng thigns that are very offenisve to othres are in the cuontry tdoay?
A. Major problem
B. Minor problem
C. Not a problem"
54,NEWSPREFV2_W45,5,"Which of the following would you say you prefer for getting news?
A. A print newspaper
B. Radio
C. Television
D. A social media site (such as Facebook, Twitter or Snapchat)
E. A news website or app","Wihch of the following wuold you say you perfer for gettnig nwes?
A. A print newspaper
B. Radio
C. Television
D. A social media site (such as Facebook, Twitter or Snapchat)
E. A news website or app"
55,SMLIKESa_W45,3,"How much is each of the following a reason why you click on links to news stories on social media? The story was something I had been following in the news
A. Major reason
B. Minor reason
C. Not a reason","How much is each of the follownig a resaon why you clcik on likns to news sotries on soical meida? The stroy was sometihng I had been follownig in the news
A. Major reason
B. Minor reason
C. Not a reason"
56,SMLIKESb_W45,3,"How much is each of the following a reason why you click on links to news stories on social media? A friend recommended the story
A. Major reason
B. Minor reason
C. Not a reason","How much is each of the folloiwng a resaon why you cilck on likns to news sotries on scoial medai? A firend recommended the sotry
A. Major reason
B. Minor reason
C. Not a reason"
57,SMLIKESc_W45,3,"How much is each of the following a reason why you click on links to news stories on social media? The story was published by a news organization I prefer
A. Major reason
B. Minor reason
C. Not a reason","How much is each of the fololwing a resaon why you cilck on lniks to news storeis on soical medai? The sotry was pubilshed by a news organizatoin I perfer
A. Major reason
B. Minor reason
C. Not a reason"
58,SMLIKESd_W45,3,"How much is each of the following a reason why you click on links to news stories on social media? The story had a lot of shares, comments or likes
A. Major reason
B. Minor reason
C. Not a reason","How much is each of the flolowing a resaon why you clcik on likns to news storeis on scoial medai? The sotry had a lot of sahres, commetns or lieks
A. Major reason
B. Minor reason
C. Not a reason"
59,SMLIKESe_W45,3,"How much is each of the following a reason why you click on links to news stories on social media? I was interested in the topic
A. Major reason
B. Minor reason
C. Not a reason","How much is each of the follwoing a resaon why you cilck on likns to news storeis on socail medai? I was intreested in the tpoic
A. Major reason
B. Minor reason
C. Not a reason"
60,SMLIKESf_W45,3,"How much is each of the following a reason why you click on links to news stories on social media? The story was surprising or entertaining
A. Major reason
B. Minor reason
C. Not a reason","How much is each of the follwoing a reaosn why you clcik on lniks to news stoires on soical mdeia? The stroy was surprsiing or entertaiinng
A. Major reason
B. Minor reason
C. Not a reason"
61,ONLINESOURCE_W45,3,"In general, does most of the news you see online come from
A. Sources you are familiar with
B. Sources you are not familiar with
C. Not sure","In genearl, does most of the news you see olnine come from
A. Sources you are familiar with
B. Sources you are not familiar with
C. Not sure"
62,DIGWDOG_3_W45,3,"Thinking about the news that your friends, family and acquaintances post or send you online about political and social issues, overall, do you think the mix of news you get from them
A. Represents just one side
B. Represents more than one side
C. They don't send me news about political and social issues","Thikning abuot the news that your friensd, fmaily and acquiantances post or send you olnine abuot ploitical and soical issuse, overall, do you thnik the mix of news you get from them
A. Represents just one side
B. Represents more than one side
C. They don't send me news about political and social issues"
63,MADEUPSOLVE_W45,3,"Within the next five years, do you think the issue of made-up news and information will
A. Get better
B. Stay the same
C. Get worse","Witihn the next five yaers, do you tihnk the issue of maed-up news and infromation will
A. Get better
B. Stay the same
C. Get worse"
64,RESTRICTWHO_W45,5,"Who do you think has the most responsibility to reduce the amount of made-up news and information?
A. The government
B. Technology companies
C. The public
D. The news media
E. None of these","Who do you thnik has the most responisbility to reudce the amonut of mdae-up news and inofrmation?
A. The government
B. Technology companies
C. The public
D. The news media
E. None of these"
65,ESSENPOLF1A_W36,3,"In general, how important, if at all, is it to you for someone in high political office to be honest and ethical?
A. Essential
B. Important, but not essential
C. Not important","In genreal, how imoprtant, if at all, is it to you for soemone in high poiltical office to be hoenst and ethcial?
A. Essential
B. Important, but not essential
C. Not important"
66,ESSENPOLF1B_W36,3,"In general, how important, if at all, is it to you for someone in high political office to be compassionate and empathetic?
A. Essential
B. Important, but not essential
C. Not important","In gneeral, how importatn, if at all, is it to you for somenoe in high ploitical offcie to be comapssionate and emptahetic?
A. Essential
B. Important, but not essential
C. Not important"
67,ESSENPOLF1C_W36,3,"In general, how important, if at all, is it to you for someone in high political office to be able to work out compromises?
A. Essential
B. Important, but not essential
C. Not important","In gneeral, how imoprtant, if at all, is it to you for somenoe in high politiacl offcie to be able to work out comrpomises?
A. Essential
B. Important, but not essential
C. Not important"
68,ESSENPOLF1D_W36,3,"In general, how important, if at all, is it to you for someone in high political office to work well under pressure?
A. Essential
B. Important, but not essential
C. Not important","In gneeral, how imporatnt, if at all, is it to you for soemone in high politiacl offcie to work well unedr pressure?
A. Essential
B. Important, but not essential
C. Not important"
69,ESSENPOLF1E_W36,3,"In general, how important, if at all, is it to you for someone in high political office to be willing to take risks?
A. Essential
B. Important, but not essential
C. Not important","In gneeral, how importnat, if at all, is it to you for smoeone in high poiltical offcie to be willing to take rikss?
A. Essential
B. Important, but not essential
C. Not important"
70,ESSENPOLF1F_W36,3,"In general, how important, if at all, is it to you for someone in high political office to stand up for what they believe in, despite political pressure?
A. Essential
B. Important, but not essential
C. Not important","In gneeral, how impotrant, if at all, is it to you for somoene in high politcial ofifce to satnd up for what they beleive in, desptie poltiical pressuer?
A. Essential
B. Important, but not essential
C. Not important"
71,ESSENPOLF1G_W36,3,"In general, how important, if at all, is it to you for someone in high political office to be persuasive?
A. Essential
B. Important, but not essential
C. Not important","In geenral, how improtant, if at all, is it to you for somoene in high poliitcal office to be persuasvie?
A. Essential
B. Important, but not essential
C. Not important"
72,ESSENPOLF1H_W36,3,"In general, how important, if at all, is it to you for someone in high political office to maintain a tone of civility and respect in politics?
A. Essential
B. Important, but not essential
C. Not important","In geenral, how imoprtant, if at all, is it to you for smoeone in high politiacl offcie to mainatin a tone of civiltiy and resepct in politisc?
A. Essential
B. Important, but not essential
C. Not important"
73,ESSENPOLF1I_W36,3,"In general, how important, if at all, is it to you for someone in high political office to serve as a role model for children?
A. Essential
B. Important, but not essential
C. Not important","In geenral, how impotrant, if at all, is it to you for somoene in high poltiical ofifce to sreve as a role mdoel for childern?
A. Essential
B. Important, but not essential
C. Not important"
74,ESSENBIZF2A_W36,3,"In general, how important, if at all, is it to you for someone in a top executive business position to be honest and ethical?
A. Essential
B. Important, but not essential
C. Not important","In geenral, how imporatnt, if at all, is it to you for smoeone in a top exceutive bsuiness postiion to be hoenst and etihcal?
A. Essential
B. Important, but not essential
C. Not important"
75,ESSENBIZF2B_W36,3,"In general, how important, if at all, is it to you for someone in a top executive business position to be compassionate and empathetic?
A. Essential
B. Important, but not essential
C. Not important","In genearl, how impotrant, if at all, is it to you for smoeone in a top exceutive busniess positoin to be compassinoate and emapthetic?
A. Essential
B. Important, but not essential
C. Not important"
76,ESSENBIZF2C_W36,3,"In general, how important, if at all, is it to you for someone in a top executive business position to be able to work out compromises?
A. Essential
B. Important, but not essential
C. Not important","In genearl, how ipmortant, if at all, is it to you for smoeone in a top exectuive busniess poistion to be able to work out copmromises?
A. Essential
B. Important, but not essential
C. Not important"
77,ESSENBIZF2D_W36,3,"In general, how important, if at all, is it to you for someone in a top executive business position to work well under pressure?
A. Essential
B. Important, but not essential
C. Not important","In genearl, how impotrant, if at all, is it to you for soemone in a top exceutive businses poistion to work well unedr perssure?
A. Essential
B. Important, but not essential
C. Not important"
78,ESSENBIZF2E_W36,3,"In general, how important, if at all, is it to you for someone in a top executive business position to be willing to take risks?
A. Essential
B. Important, but not essential
C. Not important","In genearl, how imporatnt, if at all, is it to you for soemone in a top eexcutive buisness posiiton to be willnig to take rissk?
A. Essential
B. Important, but not essential
C. Not important"
79,ESSENBIZF2F_W36,3,"In general, how important, if at all, is it to you for someone in a top executive business position to value people from different backgrounds?
A. Essential
B. Important, but not essential
C. Not important","In genearl, how imoprtant, if at all, is it to you for smoeone in a top exectuive busniess poistion to vlaue pepole from difefrent backgrounsd?
A. Essential
B. Important, but not essential
C. Not important"
80,ESSENBIZF2G_W36,3,"In general, how important, if at all, is it to you for someone in a top executive business position to provide fair pay and good benefits?
A. Essential
B. Important, but not essential
C. Not important","In gneeral, how impotrant, if at all, is it to you for smoeone in a top exectuive businses poistion to provdie fair pay and good bneefits?
A. Essential
B. Important, but not essential
C. Not important"
81,ESSENBIZF2H_W36,3,"In general, how important, if at all, is it to you for someone in a top executive business position to negotiate profitable deals?
A. Essential
B. Important, but not essential
C. Not important","In genreal, how ipmortant, if at all, is it to you for somenoe in a top exceutive bsuiness psoition to negotaite porfitable deasl?
A. Essential
B. Important, but not essential
C. Not important"
82,ESSENBIZF2I_W36,3,"In general, how important, if at all, is it to you for someone in a top executive business position to consider the impact of business decisions on society?
A. Essential
B. Important, but not essential
C. Not important","In geenral, how ipmortant, if at all, is it to you for somoene in a top exectuive bsuiness poistion to consdier the impcat of bsuiness decisoins on scoiety?
A. Essential
B. Important, but not essential
C. Not important"
83,ESSENBIZF2J_W36,3,"In general, how important, if at all, is it to you for someone in a top executive business position to provide guidance or mentorship to young employees?
A. Essential
B. Important, but not essential
C. Not important","In genearl, how improtant, if at all, is it to you for smoeone in a top exceutive businses psoition to porvide gudiance or mentorhsip to yuong emploeyes?
A. Essential
B. Important, but not essential
C. Not important"
84,ESSENBIZF2K_W36,3,"In general, how important, if at all, is it to you for someone in a top executive business position to create a safe and respectful workplace?
A. Essential
B. Important, but not essential
C. Not important","In generla, how impotrant, if at all, is it to you for soemone in a top exceutive busniess poistion to craete a safe and respcetful workplcae?
A. Essential
B. Important, but not essential
C. Not important"
85,ESSENBIZF2L_W36,3,"In general, how important, if at all, is it to you for someone in a top executive business position to stand up for what they believe in, despite pressure to make a profit?
A. Essential
B. Important, but not essential
C. Not important","In gneeral, how importatn, if at all, is it to you for smoeone in a top execuitve bsuiness poistion to satnd up for what they beileve in, desptie presusre to make a proift?
A. Essential
B. Important, but not essential
C. Not important"
86,STYLE2_W36,3,"Thinking about the ways in which men and women in top positions in business and politics are different in their approach to leadership, would you say
A. Women generally have a better approach
B. Men generally have a better approach
C. Neither is better","Thikning abuot the ways in wihch men and wmoen in top poistions in buisness and ploitics are differnet in tehir approach to leadreship, wuold you say
A. Women generally have a better approach
B. Men generally have a better approach
C. Neither is better"
87,AMNTWMNPF1_W36,3,"Thinking about the country today, would you say there are
A. Too many women in high political offices
B. Too few women in high political offices
C. About the right number of women in high political offices","Thikning abuot the coutnry toady, wolud you say tehre are
A. Too many women in high political offices
B. Too few women in high political offices
C. About the right number of women in high political offices"
88,AMNTWMNBF1_W36,3,"Thinking about the country today, would you say there are
A. Too many women in top executive business positions
B. Too few women in top executive business positions
C. About the right number of women in top executive business positions","Thinikng abuot the coutnry tdoay, wuold you say three are
A. Too many women in top executive business positions
B. Too few women in top executive business positions
C. About the right number of women in top executive business positions"
89,EASIERBIZF2_W36,3,"Thinking about top executive positions in business these days, would you say it is generally
A. Easier for men to get these positions
B. Easier for women to get these positions
C. Not much difference","Thinknig aobut top execuitve psoitions in busniess tehse dyas, wolud you say it is gneerally
A. Easier for men to get these positions
B. Easier for women to get these positions
C. Not much difference"
90,EASIERPOLF2_W36,3,"Thinking about high political offices these days, would you say it is generally
A. Easier for men to get elected to high political offices
B. Easier for women to get elected to high political offices
C. Not much difference","Thinikng aobut high poliitcal offcies tehse dyas, wolud you say it is generlaly
A. Easier for men to get elected to high political offices
B. Easier for women to get elected to high political offices
C. Not much difference"
91,WHYNOTPOLF1A_W36,3,"Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Many Americans aren't ready to elect a woman to higher office
A. Major reason
B. Minor reason
C. Not a reason","Plaese inidcate wehther you tihnk the following is is a raeson why tehre are feewr woemn than men in high poliitcal officse. Many Aemricans arne't reday to elcet a woamn to hgiher office
A. Major reason
B. Minor reason
C. Not a reason"
92,WHYNOTPOLF1B_W36,3,"Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women in politics face gender discrimination
A. Major reason
B. Minor reason
C. Not a reason","Plaese indictae whteher you tihnk the flolowing is is a raeson why three are feewr wmoen than men in high poliitcal ofifces. Wmoen in poliitcs face genedr disrcimination
A. Major reason
B. Minor reason
C. Not a reason"
93,WHYNOTPOLF1C_W36,3,"Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Family responsibilities make it harder for women to run for higher office
A. Major reason
B. Minor reason
C. Not a reason","Plesae inidcate whehter you tihnk the follwoing is is a reaosn why tehre are feewr wmoen than men in high poltiical ofifces. Fmaily responsibiliteis make it hrader for woemn to run for higehr offcie
A. Major reason
B. Minor reason
C. Not a reason"
94,WHYNOTPOLF1D_W36,3,"Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women aren't tough enough for politics
A. Major reason
B. Minor reason
C. Not a reason","Plesae idnicate wehther you thnik the folloiwng is is a resaon why three are fweer wmoen than men in high poliitcal officse. Wmoen arne't toguh enuogh for politcis
A. Major reason
B. Minor reason
C. Not a reason"
95,WHYNOTPOLF1E_W36,3,"Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Fewer women have the experience required for higher office
A. Major reason
B. Minor reason
C. Not a reason","Plesae idnicate whehter you thnik the follownig is is a raeson why three are feewr wmoen than men in high ploitical offiecs. Feewr woemn have the expreience reqiured for hihger ofifce
A. Major reason
B. Minor reason
C. Not a reason"
96,WHYNOTPOLF1F_W36,3,"Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women get less support from party leaders
A. Major reason
B. Minor reason
C. Not a reason","Plaese indiacte whetehr you thnik the folloiwng is is a reaosn why tehre are feewr woemn than men in high poltiical ofifces. Woemn get less support from patry leadres
A. Major reason
B. Minor reason
C. Not a reason"
97,WHYNOTPOLF1G_W36,3,"Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women who run for office are held to higher standards than men
A. Major reason
B. Minor reason
C. Not a reason","Plesae indiacte wehther you thnik the flolowing is is a resaon why tehre are fweer wmoen than men in high poliitcal offices. Wmoen who run for ofifce are held to hgiher standrads than men
A. Major reason
B. Minor reason
C. Not a reason"
98,WHYNOTPOLF1H_W36,3,"Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women who run for office have to more to prove themselves than men
A. Major reason
B. Minor reason
C. Not a reason","Pelase indiacte whetehr you thnik the flolowing is is a raeson why three are fweer wmoen than men in high politcial offiecs. Woemn who run for office have to more to porve thmeselves than men
A. Major reason
B. Minor reason
C. Not a reason"
99,WHYNOTPOLF1I_W36,3,"Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Not as many women are interested in holding higher office
A. Major reason
B. Minor reason
C. Not a reason","Plaese inidcate whehter you thnik the fololwing is is a reaosn why tehre are fweer wmoen than men in high ploitical ofifces. Not as many wmoen are interetsed in hodling higehr offcie
A. Major reason
B. Minor reason
C. Not a reason"
100,WHYNOTPOLF1J_W36,3,"Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women aren't encouraged to pursue leadership positions from an early age
A. Major reason
B. Minor reason
C. Not a reason","Plaese inidcate whetehr you thnik the follwoing is is a reaosn why three are fweer woemn than men in high poliitcal offiecs. Woemn are'nt encouarged to pusrue leadersihp psoitions from an eraly age
A. Major reason
B. Minor reason
C. Not a reason"
101,WHYNOTPOLF1K_W36,3,"Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women don't do as good of a job selling their accomplishments
A. Major reason
B. Minor reason
C. Not a reason","Plesae inidcate whteher you thnik the fololwing is is a resaon why tehre are feewr wmoen than men in high poliitcal offices. Wmoen do'nt do as good of a job selilng thier accomplismhents
A. Major reason
B. Minor reason
C. Not a reason"
102,WHYNOTPOLF1L_W36,3,"Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Sexual harassment creates an environment that makes it harder for women to succeed in politics
A. Major reason
B. Minor reason
C. Not a reason","Plesae idnicate wehther you tihnk the follwoing is is a raeson why three are fweer wmoen than men in high poiltical ofifces. Seuxal harassment cretaes an enivronment that mkaes it hrader for woemn to scuceed in poltiics
A. Major reason
B. Minor reason
C. Not a reason"
103,WHYNOTBIZF2A_W36,3,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Many businesses are not ready to hire women for top executive positions
A. Major reason
B. Minor reason
C. Not a reason","For each one of the following, pelase inidcate whteher you thnik it is a reaosn why tehre are'nt more woemn in top eexcutive busniess positinos. Many busniesses are not reday to hire wmoen for top execuitve positinos
A. Major reason
B. Minor reason
C. Not a reason"
104,WHYNOTBIZF2B_W36,3,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women in business face gender discrimination
A. Major reason
B. Minor reason
C. Not a reason","For each one of the follownig, plesae inidcate whteher you thnik it is a raeson why three are'nt more wmoen in top exeuctive busniess positinos. Wmoen in businses face gedner discrmiination
A. Major reason
B. Minor reason
C. Not a reason"
105,WHYNOTBIZF2C_W36,3,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Family responsibilities make it harder for women to move up in business
A. Major reason
B. Minor reason
C. Not a reason","For each one of the flolowing, pelase indictae whetehr you tihnk it is a reaosn why three are'nt more woemn in top executvie buisness posiitons. Fmaily rseponsibilities make it haredr for wmoen to move up in busniess
A. Major reason
B. Minor reason
C. Not a reason"
106,WHYNOTBIZF2D_W36,3,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women aren't tough enough for business
A. Major reason
B. Minor reason
C. Not a reason","For each one of the flolowing, plesae indciate whehter you tihnk it is a reaosn why three are'nt more woemn in top execuitve bsuiness positiosn. Wmoen arne't tuogh eonugh for buisness
A. Major reason
B. Minor reason
C. Not a reason"
107,WHYNOTBIZF2F_W36,3,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women don't make as good managers as men
A. Major reason
B. Minor reason
C. Not a reason","For each one of the fololwing, plesae indictae whehter you tihnk it is a reaosn why tehre are'nt more woemn in top executvie busienss positiosn. Wmoen dno't make as good managres as men
A. Major reason
B. Minor reason
C. Not a reason"
108,WHYNOTBIZF2G_W36,3,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women are held to higher standards than men
A. Major reason
B. Minor reason
C. Not a reason","For each one of the fololwing, plesae indictae whetehr you thnik it is a raeson why tehre arne't more wmoen in top exeuctive busniess positinos. Woemn are held to hgiher stadnards than men
A. Major reason
B. Minor reason
C. Not a reason"
109,WHYNOTBIZF2H_W36,3,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women have to more to prove themselves than men
A. Major reason
B. Minor reason
C. Not a reason","For each one of the flolowing, plesae indciate whetehr you tihnk it is a reaosn why tehre are'nt more wmoen in top exectuive busienss positoins. Wmoen have to more to prvoe thmeselves than men
A. Major reason
B. Minor reason
C. Not a reason"
110,WHYNOTBIZF2I_W36,3,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Not as many women are interested in top executive business positions
A. Major reason
B. Minor reason
C. Not a reason","For each one of the fololwing, plaese indictae wehther you thnik it is a reaosn why tehre arne't more wmoen in top eexcutive businses positoins. Not as many wmoen are inteersted in top exeuctive businses posiitons
A. Major reason
B. Minor reason
C. Not a reason"
111,WHYNOTBIZF2J_W36,3,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women aren't encouraged to pursue leadership positions from an early age
A. Major reason
B. Minor reason
C. Not a reason","For each one of the follwoing, plesae indiacte wehther you tihnk it is a raeson why three arne't more wmoen in top exceutive busniess posiitons. Wmoen arne't encouraegd to prusue laedership positoins from an ealry age
A. Major reason
B. Minor reason
C. Not a reason"
112,WHYNOTBIZF2K_W36,3,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women don't do as good of a job selling their accomplishments
A. Major reason
B. Minor reason
C. Not a reason","For each one of the folloiwng, plesae inidcate whehter you tihnk it is a reaosn why tehre arne't more woemn in top exeuctive busniess positoins. Woemn do'nt do as good of a job sleling thier accomplsihments
A. Major reason
B. Minor reason
C. Not a reason"
113,WHYNOTBIZF2L_W36,3,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women don't have access to the same kinds of personal networks and connections that men have
A. Major reason
B. Minor reason
C. Not a reason","For each one of the following, plaese indictae whetehr you tihnk it is a reaosn why tehre arne't more wmoen in top exceutive busienss postiions. Wmoen dno't have accses to the same knids of persnoal netowrks and conncetions that men have
A. Major reason
B. Minor reason
C. Not a reason"
114,WHYNOTBIZF2M_W36,3,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women have fewer opportunities to interact with people in senior positions outside of work
A. Major reason
B. Minor reason
C. Not a reason","For each one of the flolowing, plesae idnicate whteher you tihnk it is a raeson why three arne't more wmoen in top execuitve bsuiness psoitions. Wmoen have fweer opportuntiies to intreact with pepole in sneior poistions outisde of work
A. Major reason
B. Minor reason
C. Not a reason"
115,WHYNOTBIZF2N_W36,3,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women are less likely than men to ask for promotions and raises
A. Major reason
B. Minor reason
C. Not a reason","For each one of the fololwing, plaese indiacte wehther you thnik it is a raeson why tehre arne't more wmoen in top exeuctive busniess posiitons. Woemn are less liekly than men to ask for proomtions and rasies
A. Major reason
B. Minor reason
C. Not a reason"
116,WHYNOTBIZF2O_W36,3,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Sexual harassment creates an environment that makes it harder for women to succeed in business
A. Major reason
B. Minor reason
C. Not a reason","For each one of the fololwing, pelase indiacte whteher you tihnk it is a raeson why three arne't more woemn in top executvie busienss positinos. Sxeual harsasment creaets an envrionment that mkaes it hadrer for wmoen to suceced in bsuiness
A. Major reason
B. Minor reason
C. Not a reason"
117,HIGHEDWRNGA_W36,3,"For tuition costs are too high, please indicate whether this is a reason why you think the higher education system in the U.S. is going in the wrong direction.
A. Major reason
B. Minor reason
C. Not a reason","For tiution cotss are too hgih, plaese indictae wehther this is a raeson why you thnik the hgiher eudcation ssytem in the U.S. is gonig in the worng dierction.
A. Major reason
B. Minor reason
C. Not a reason"
118,HIGHEDWRNGB_W36,3,"Please indicate whether this is a reason why you think the higher education system in the U.S. is going in the wrong direction. Professors are bringing their political and social views into the classroom
A. Major reason
B. Minor reason
C. Not a reason","Plesae indictae whetehr this is a raeson why you thnik the hgiher edcuation sysetm in the U.S. is giong in the worng driection. Proefssors are birnging tehir politiacl and scoial veiws into the clsasroom
A. Major reason
B. Minor reason
C. Not a reason"
119,HIGHEDWRNGC_W36,3,"Please indicate whether this is a reason why you think the higher education system in the U.S. is going in the wrong direction. Colleges and universities are too concerned about protecting students from views they might find offensive
A. Major reason
B. Minor reason
C. Not a reason","Plaese idnicate whetehr this is a reaosn why you thnik the higehr eductaion sysetm in the U.S. is giong in the worng direciton. Colleegs and univesrities are too cocnerned abuot protetcing studetns from viwes they mgiht find offensive
A. Major reason
B. Minor reason
C. Not a reason"
