,key,num options,num options new,orig alpha,float alpha
17,ECON5_e_W54,5,5,"Do you think the country's current economic conditions are helping or hurting older adults?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot","Do you think the country's crrenut emoicnoc coidtonins are hnplieg or hunitrg oledr adults?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot"
18,ECON5_f_W54,5,5,"Do you think the country's current economic conditions are helping or hurting young adults?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot","Do you tinhk the country's cuerrnt econiomc ciiondonts are helnpig or htirung yunog adults?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot"
19,ECON5_g_W54,5,5,"Do you think the country's current economic conditions are helping or hurting people who are white?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot","Do you tnhik the country's ceurnrt eocimnoc ctnnoiodis are helipng or hiruntg poelpe who are white?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot"
20,ECON5_h_W54,5,5,"Do you think the country's current economic conditions are helping or hurting people who are black?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot","Do you tihnk the country's cnuerrt enoiomcc cnniootdis are hplnieg or hrtinug poplee who are black?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot"
21,ECON5_i_W54,5,5,"Do you think the country's current economic conditions are helping or hurting people who are Hispanic?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot","Do you thnik the country's cerrunt enoicomc cindotnios are hpinleg or hutnrig pelope who are Hispanic?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot"
22,ECON5_j_W54,5,5,"Do you think the country's current economic conditions are helping or hurting people without college degrees?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot","Do you tnhik the country's cnrruet emioocnc cotndnoiis are hplenig or hruintg popele wiuthot coellge degrees?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot"
23,ECON5_k_W54,5,5,"Do you think the country's current economic conditions are helping or hurting people with college degrees?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot","Do you tinhk the country's crrunet ecnooimc ctnionidos are heilnpg or htirung ppleoe with cgleole degrees?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot"
24,RACESURV34a_W43,5,5,"Overall, how much has being white/Being black/Being Hispanic/Being Asian/Your racial background helped or hurt your ability to get ahead?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot","Overall, how much has being white/Being black/Being Hispanic/Being Asian/Your rcaial boacgruknd hepeld or hurt your atbliiy to get ahead?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot"
25,RACESURV34b_W43,5,5,"Overall, how much has being a man/Being a woman/Your gender helped or hurt your ability to get ahead?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot","Overall, how much has benig a man/Being a woman/Your genedr heepld or hurt your atiibly to get ahead?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot"
26,RACESURV34c_W43,5,5,"Overall, how much has your family's financial situation when you were growing up helped or hurt your ability to get ahead?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot","Overall, how much has your family's fciainanl sutiioatn when you were gowirng up heelpd or hurt your albitiy to get ahead?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot"
27,RACESURV34d_W43,5,5,"Overall, how much has how hard you've worked helped or hurt your ability to get ahead?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot","Overall, how much has how hard you've wkroed heepld or hurt your aibtily to get ahead?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot"
28,RACESURV34e_W43,5,5,"Overall, how much has the people you know helped or hurt your ability to get ahead?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot","Overall, how much has the plopee you know hepeld or hurt your ablitiy to get ahead?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot"
29,ROBWRK_W41,5,5,"Overall, how likely do you think it is that 30 years from now robots and computers will do much of the work currently done by humans? Do you think this will
A. Definitely happen
B. Probably happen
C. May or may not happen
D. Probably not happen
E. Definitely not happen","Overall, how lkleiy do you thnik it is that 30 yares from now rootbs and ctomuerps will do much of the work ctlnurrey done by humans? Do you thnik this will
A. Definitely happen
B. Probably happen
C. May or may not happen
D. Probably not happen
E. Definitely not happen"
30,AUTOLKLY_W41,5,5,"Within the next 30 years, how likely do you think it is that the type of work that you do will be done by robots or computers? Do you think this will
A. Definitely happen
B. Probably happen
C. May or may not happen
D. Probably not happen
E. Definitely not happen","Whitin the next 30 years, how lleiky do you tnhik it is that the type of work that you do will be done by rtobos or computers? Do you think this will
A. Definitely happen
B. Probably happen
C. May or may not happen
D. Probably not happen
E. Definitely not happen"
31,RACESURV9_W43,5,5,"When race or race relations comes up in your conversations with family and friends, is it
A. Always with people who are the same race as you
B. Mostly with people who are the same race as you
C. Both about equally
D. Mostly with people who are not the same race as you
E. Always with people who are not the same race as you","When race or race riaontles coems up in your cnareiootnsvs with falimy and friends, is it
A. Always with people who are the same race as you
B. Mostly with people who are the same race as you
C. Both about equally
D. Mostly with people who are not the same race as you
E. Always with people who are not the same race as you"
32,TRACKCO1a_W49,5,5,"As far as you know, how much of what you do online or on your cellphone is being tracked by advertisers, technology firms or other companies?
A. All or almost all of it
B. Most of it
C. Some of it
D. Very little of it
E. None of it","As far as you know, how much of what you do oninle or on your copnlelhe is being tarkecd by advertisers, tnoohclegy fmirs or ohter companies?
A. All or almost all of it
B. Most of it
C. Some of it
D. Very little of it
E. None of it"
33,TRACKCO1b_W49,5,5,"As far as you know, how much of what you do offline like where you are or who you are talking to is being tracked by advertisers, technology firms or other companies?
A. All or almost all of it
B. Most of it
C. Some of it
D. Very little of it
E. None of it","As far as you know, how much of what you do ofnlife like whree you are or who you are tlaikng to is bineg tecrakd by advertisers, toceglohny fmirs or oehtr companies?
A. All or almost all of it
B. Most of it
C. Some of it
D. Very little of it
E. None of it"
34,NEIGHSAMEA_W32,5,5,"As far as you know, how many of your neighbors are the same race or ethnicity as you
A. All of them
B. Most of them
C. About half
D. Only some of them
E. None of them","As far as you know, how many of your niebhrgos are the same race or etiitcnhy as you
A. All of them
B. Most of them
C. About half
D. Only some of them
E. None of them"
35,NEIGHSAMEB_W32,5,5,"As far as you know, how many of your neighbors are the same social class as you
A. All of them
B. Most of them
C. About half
D. Only some of them
E. None of them","As far as you know, how many of your nbgoriehs are the same scaoil calss as you
A. All of them
B. Most of them
C. About half
D. Only some of them
E. None of them"
36,NEIGHSAMEC_W32,5,5,"As far as you know, how many of your neighbors have the same political views as you
A. All of them
B. Most of them
C. About half
D. Only some of them
E. None of them","As far as you know, how many of your nbihgoers have the same ptlcaoiil viwes as you
A. All of them
B. Most of them
C. About half
D. Only some of them
E. None of them"
37,SOLVPROBb_W41,5,5,"In the future, what kind of an impact do you think major corporations will have in solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact","In the future, what kind of an icampt do you thnik mojar corontpaoirs will have in snolvig the bgisegt polbmres fcinag the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact"
38,SOLVPROBc_W41,5,5,"In the future, what kind of an impact do you think religious groups will have in solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact","In the future, what kind of an iapcmt do you tnihk riiugleos grupos will have in svinolg the beisggt prmolbes fncaig the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact"
39,SOLVPROBdF1_W41,5,5,"In the future, what kind of an impact do you think the government in Washington will have in solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact","In the future, what kind of an ipmcat do you tnihk the gvmrenneot in Watgnoishn will have in snovlig the bseggit poeblmrs fcinag the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact"
40,SOLVPROBeF2_W41,5,5,"In the future, what kind of an impact do you think state and local government will have in solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact","In the future, what kind of an iapcmt do you tnhik state and loacl genrvmnoet will have in slniovg the bgsiget poelmbrs ficnag the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact"
41,SOLVPROBf_W41,5,5,"In the future, what kind of an impact do you think the news media will have in solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact","In the future, what kind of an imacpt do you tinhk the news mieda will have in snlvoig the bggesit prebmols fnciag the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact"
42,SOLVPROBg_W41,5,5,"In the future, what kind of an impact do you think the military will have in solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact","In the future, what kind of an imapct do you tnihk the miritlay will have in sniolvg the bggeist promebls fncaig the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact"
43,SOLVPROBh_W41,5,5,"In the future, what kind of an impact do you think colleges and universities will have in solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact","In the future, what kind of an imapct do you thnik cgleloes and ustieiverins will have in sinlvog the besiggt pbelomrs fnacig the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact"
44,SOLVPROBi_W41,5,5,"In the future, what kind of an impact do you think public K-12 schools will have in solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact","In the future, what kind of an icampt do you think piulbc K-12 sholocs will have in svionlg the bgiegst prmbeols fincag the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact"
45,ETHNCMAJMOD_W41,5,5,"According to the U.S. Census Bureau, by the year 2050, a majority of the population will be made up of blacks, Asians, Hispanics, and other racial minorities. In terms of its impact on the country, do you think this will be
A. A very good thing
B. A somewhat good thing
C. Neither a good nor bad thing
D. A somewhat bad thing
E. A very bad thing","Adnoccirg to the U.S. Cnsues Bureau, by the year 2050, a mjoriaty of the pulapootin will be made up of blacks, Asians, Hispanics, and ohter rciaal minorities. In temrs of its imcpat on the country, do you tnihk this will be
A. A very good thing
B. A somewhat good thing
C. Neither a good nor bad thing
D. A somewhat bad thing
E. A very bad thing"
46,AGEMAJ_W41,5,5,"According to the U.S. Census Bureau, by the year 2050, the number of people in the population who are 65 or older will outnumber people younger than 18. In terms of its impact on the country, do you think this will be
A. A very good thing
B. A somewhat good thing
C. Neither a good nor bad thing
D. A somewhat bad thing
E. A very bad thing","Aciocdrng to the U.S. Ceunss Bureau, by the year 2050, the nmuber of pleope in the plooiauptn who are 65 or oeldr will oubuntmer ploepe yeunogr than 18. In trmes of its iacpmt on the country, do you thnik this will be
A. A very good thing
B. A somewhat good thing
C. Neither a good nor bad thing
D. A somewhat bad thing
E. A very bad thing"
47,INTRMAR_W41,5,5,"According to the U.S. Census Bureau, more people of different races are marrying each other these days than in the past. In terms of its impact on the country, do you think this is
A. A very good thing
B. A somewhat good thing
C. Neither a good nor bad thing
D. A somewhat bad thing
E. A very bad thing","Aoindrccg to the U.S. Csneus Bureau, more ppeole of deefnfrit rcaes are myrinarg each otehr tshee days than in the past. In tmres of its icampt on the country, do you thnik this is
A. A very good thing
B. A somewhat good thing
C. Neither a good nor bad thing
D. A somewhat bad thing
E. A very bad thing"
48,GAP21Q32_W82,5,5,"Now that Joe Biden is president, do you think other countries view the U.S
A. A lot more positively
B. A little more positively
C. Neither positively nor negatively
D. A little more negatively
E. A lot more negatively","Now that Joe Beidn is president, do you tinhk ohetr cniuetros view the U.S
A. A lot more positively
B. A little more positively
C. Neither positively nor negatively
D. A little more negatively
E. A lot more negatively"
49,UNIMMIGCOMM_W92,5,5,"When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in
A. A lot better
B. A little better
C. Neither better nor worse
D. A little worse
E. A lot worse","When it cmeos to ppeole who have igraetimmd to the U.S illegally, do you tihnk they geanllrey make the cmemitnious they live in
A. A lot better
B. A little better
C. Neither better nor worse
D. A little worse
E. A lot worse"
50,SATLIFEa_W50,5,5,"Please tell us whether you are satisfied or dissatisfied with your family life.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","Psalee tell us wehethr you are siaefstid or dfsisatisied with your fiamly life.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
51,SATLIFEb_W50,5,5,"Please tell us whether you are satisfied or dissatisfied with your social life.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","Pasele tell us wtehher you are siatisfed or dfassiseiitd with your sicoal life.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
52,SATLIFEc_W50,5,5,"Please tell us whether you are satisfied or dissatisfied with your personal financial situation.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","Peasle tell us wheehtr you are stisefiad or dfsiiastiesd with your peasnorl fananicil situation.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
53,SATLIFEd_W50,5,5,"Please tell us whether you are satisfied or dissatisfied with your current job or career.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","Psaele tell us wteehhr you are sfitaesid or disfstaseiid with your cnruret job or career.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
54,FAMSURV32a_W50,5,5,"How do you feel about the way household chores are divided between you and your spouse/partner?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","How do you feel aobut the way huesohold crheos are divedid between you and your spouse/partner?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
55,FAMSURV32b_W50,5,5,"How do you feel about your sex life?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","How do you feel about your sex life?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
56,FAMSURV32c_W50,5,5,"How do you feel about how well you and your spouse/partner communicate with each other?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","How do you feel aubot how well you and your spouse/partner cntmiacuome with each other?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
57,FAMSURV32d_W50,5,5,"How do you feel about how well your spouse/partner balances work and their personal life?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","How do you feel aoubt how well your spouse/partner bcaalnes work and teihr parnsoel life?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
58,FAMSURV32e_W50,5,5,"How do you feel about your spouse's/partner's approach to parenting?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","How do you feel aubot your spouse's/partner's acarppoh to parenting?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
59,SATLIFEA_W32,5,5,"Please tell us whether you are satisfied or dissatisfied with your family life.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","Palsee tell us wteehhr you are saistfied or diafiseitssd with your fliamy life.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
60,SATLIFEB_W32,5,5,"Please tell us whether you are satisfied or dissatisfied with your social life.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","Psalee tell us whheter you are saetisfid or dsiisaetisfd with your saiocl life.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
61,SATLIFEC_W32,5,5,"Please tell us whether you are satisfied or dissatisfied with your personal financial situation.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","Pseale tell us wethehr you are siaeisftd or diiissastefd with your preosanl fnicaianl situation.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
62,SATLIFED_W32,5,5,"Please tell us whether you are satisfied or dissatisfied with your current job or career.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","Paslee tell us wehhetr you are staifised or deifsitassid with your cruernt job or career.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
63,SATLIFEE_W32,5,5,"Please tell us whether you are satisfied or dissatisfied with the quality of life in your local community.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","Pelase tell us wetehhr you are sifsietad or disistsfiead with the qatluiy of life in your lcaol community.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
64,GAP21Q3_W82,5,5,"How satisfied are you with the way democracy is working in the US?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Not too satisfied
E. Not at all satisfied","How sifsateid are you with the way dmocecary is wnrkoig in the US?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Not too satisfied
E. Not at all satisfied"
65,GAP21Q4_a_W82,5,5,"Do you have a favorable or unfavorable opinion of the United States
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable","Do you have a fvroaalbe or ubrfalvanoe onoipin of the Utnied Stetas
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable"
66,GAP21Q4_b_W82,5,5,"Do you have a favorable or unfavorable opinion of China
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable","Do you have a fbrvoalae or uafnalrbove oiiopnn of Cnhia
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable"
67,GAP21Q4_c_W82,5,5,"Do you have a favorable or unfavorable opinion of Germany
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable","Do you have a fvrabolae or uvbanalfore oipionn of Gaenmry
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable"
68,GAP21Q4_d_W82,5,5,"Do you have a favorable or unfavorable opinion of the European Union
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable","Do you have a faavblore or ubaaronflve opoinin of the Eroupaen Uoinn
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable"
69,GAP21Q4_e_W82,5,5,"Do you have a favorable or unfavorable opinion of the United Nations
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable","Do you have a fravbaole or uavbnfraloe opniion of the Uentid Ntainos
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable"
70,GAP21Q4_f_W82,5,5,"Do you have a favorable or unfavorable opinion of nato, that is, North Atlantic Treaty Organization
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable","Do you have a folvraabe or uobrafvlnae ooinpin of nato, that is, Nrtoh Anattlic Taetry Oazgiirnotan
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable"
71,FAMSURV6_W50,5,5,"How do you feel about allowing unmarried couples to enter into legal agreements that would give them the same rights as married couples when it comes to things like health insurance, inheritance or tax benefits?
A. Strongly favor
B. Somewhat favor
C. Neither favor nor oppose
D. Somewhat oppose
E. Strongly oppose","How do you feel aubot alwlinog uarmirned cpuoles to enetr into lagel atenmegres that wuold give them the same rthigs as marired couleps when it cemos to thnigs like hleath insurance, ithracniene or tax benefits?
A. Strongly favor
B. Somewhat favor
C. Neither favor nor oppose
D. Somewhat oppose
E. Strongly oppose"
72,FREECOLL_W92,5,5,"Would you favor or oppose making tuition at public colleges and universities free for all American students?
A. Strongly favor
B. Somewhat favor
C. Neither favor nor oppose
D. Somewhat oppose
E. Strongly oppose","Wloud you fvaor or opspoe mkaing tituion at pibluc celeglos and uteinsievris free for all Aariecmn students?
A. Strongly favor
B. Somewhat favor
C. Neither favor nor oppose
D. Somewhat oppose
E. Strongly oppose"
73,HOOD_NHISA_W29,5,5,"How much do you agree or disagree with the following statements about your neighborhood? There are people I can count on in this neighborhood
A. Definitely agree
B. Somewhat agree
C. Neither agree nor disagree
D. Somewhat disagree
E. Definitely disagree","How much do you agere or dreaisge with the fllnowoig smtnttaees aobut your neighborhood? There are polepe I can cuont on in this niegohhobrod
A. Definitely agree
B. Somewhat agree
C. Neither agree nor disagree
D. Somewhat disagree
E. Definitely disagree"
74,HOOD_NHISB_W29,5,5,"How much do you agree or disagree with the following statements about your neighborhood? People in this neighborhood can be trusted
A. Definitely agree
B. Somewhat agree
C. Neither agree nor disagree
D. Somewhat disagree
E. Definitely disagree","How much do you aerge or desgirae with the fnwioollg staetemtns aubot your neighborhood? Poeple in this ngbeohirhood can be trsuetd
A. Definitely agree
B. Somewhat agree
C. Neither agree nor disagree
D. Somewhat disagree
E. Definitely disagree"
75,HOOD_NHISC_W29,5,5,"How much do you agree or disagree with the following statements about your neighborhood? This is a close-knit neighborhood
A. Definitely agree
B. Somewhat agree
C. Neither agree nor disagree
D. Somewhat disagree
E. Definitely disagree","How much do you aerge or daesigre with the fnolwiolg snmtetetas auobt your neighborhood? This is a close-knit nehgoorhbiod
A. Definitely agree
B. Somewhat agree
C. Neither agree nor disagree
D. Somewhat disagree
E. Definitely disagree"
