,key,num options,num options new,orig alpha,float alpha
22,ECON5_j_W54,5,5,"Do you think the country's current economic conditions are helping or hurting people without college degrees?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot","zo yoo thilk tde couttry's current economic conditions are helping or hurting people without college degrees?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot"
23,ECON5_k_W54,5,5,"Do you think the country's current economic conditions are helping or hurting people with college degrees?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot","Do rou think the country's current economic conditions are helping oq hurting people wimh college degrees?
A. Helping a lot
B. Helping a little
C. Neither helping nor hurting
D. Hurting a little
E. Hurting a lot"
24,RACESURV34a_W43,5,5,"Overall, how much has being white/Being black/Being Hispanic/Being Asian/Your racial background helped or hurt your ability to get ahead?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot","Overalj, hnw much has being white/Being black/Being Hispanic/Being Asian/Your racial background helped or hurt your ability to get ahead?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot"
25,RACESURV34b_W43,5,5,"Overall, how much has being a man/Being a woman/Your gender helped or hurt your ability to get ahead?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot","Ovegall, hjw much has beinv a man/Befng a woman/Your gonder helped or hurt youd ability to get ahead?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot"
26,RACESURV34c_W43,5,5,"Overall, how much has your family's financial situation when you were growing up helped or hurt your ability to get ahead?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot","Oveball, how much qas yeur family's financial situation when you wpre guowing up helped oo huro your aaility to get aread?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot"
27,RACESURV34d_W43,5,5,"Overall, how much has how hard you've worked helped or hurt your ability to get ahead?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot","Overall, how mujh has how hard pou've worked helpep or hurt your ability to get ahead?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot"
28,RACESURV34e_W43,5,5,"Overall, how much has the people you know helped or hurt your ability to get ahead?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot","Overall, how mbch has tle people you know helped or hurt aour ability to get ahead?
A. Helped a lot
B. Helped a little
C. Neither helped nor hurt
D. Hurt a little
E. Hurt a lot"
29,ROBWRK_W41,5,5,"Overall, how likely do you think it is that 30 years from now robots and computers will do much of the work currently done by humans? Do you think this will
A. Definitely happen
B. Probably happen
C. May or may not happen
D. Probably not happen
E. Definitely not happen","Overall, how lioely do you think it is that 30 years from now robxts any cnmputers will do much of the gork currently done by humans? Do vou think this will
A. Definitely happen
B. Probably happen
C. May or may not happen
D. Probably not happen
E. Definitely not happen"
30,AUTOLKLY_W41,5,5,"Within the next 30 years, how likely do you think it is that the type of work that you do will be done by robots or computers? Do you think this will
A. Definitely happen
B. Probably happen
C. May or may not happen
D. Probably not happen
E. Definitely not happen","Within the next 30 years, how likely do yox rhink it is that the type of work that you do will ie done by robots os computers? Do yok think fhis will
A. Definitely happen
B. Probably happen
C. May or may not happen
D. Probably not happen
E. Definitely not happen"
31,RACESURV9_W43,5,5,"When race or race relations comes up in your conversations with family and friends, is it
A. Always with people who are the same race as you
B. Mostly with people who are the same race as you
C. Both about equally
D. Mostly with people who are not the same race as you
E. Always with people who are not the same race as you","When lace or race relations comes up ip your conversations wiyh family and friends, is it
A. Always with people who are the same race as you
B. Mostly with people who are the same race as you
C. Both about equally
D. Mostly with people who are not the same race as you
E. Always with people who are not the same race as you"
32,TRACKCO1a_W49,5,5,"As far as you know, how much of what you do online or on your cellphone is being tracked by advertisers, technology firms or other companies?
A. All or almost all of it
B. Most of it
C. Some of it
D. Very little of it
E. None of it","vs far as you know, row much of what yvu do online or on your cellphone is bzing tracked by advertisers, technology firms or other companies?
A. All or almost all of it
B. Most of it
C. Some of it
D. Very little of it
E. None of it"
33,TRACKCO1b_W49,5,5,"As far as you know, how much of what you do offline like where you are or who you are talking to is being tracked by advertisers, technology firms or other companies?
A. All or almost all of it
B. Most of it
C. Some of it
D. Very little of it
E. None of it","As far as you know, how much zf what you oo offline like where you are or who you are talking to is being trbcked by advertiszrs, technolzgy firms or other companues?
A. All or almost all of it
B. Most of it
C. Some of it
D. Very little of it
E. None of it"
34,NEIGHSAMEA_W32,5,5,"As far as you know, how many of your neighbors are the same race or ethnicity as you
A. All of them
B. Most of them
C. About half
D. Only some of them
E. None of them","Ak ear as you know, how many of your neighbors are the same race or ethnicity as you
A. All of them
B. Most of them
C. About half
D. Only some of them
E. None of them"
35,NEIGHSAMEB_W32,5,5,"As far as you know, how many of your neighbors are the same social class as you
A. All of them
B. Most of them
C. About half
D. Only some of them
E. None of them","As far ds you know, how many of your neighbors are tbe same social zlass as you
A. All of them
B. Most of them
C. About half
D. Only some of them
E. None of them"
36,NEIGHSAMEC_W32,5,5,"As far as you know, how many of your neighbors have the same political views as you
A. All of them
B. Most of them
C. About half
D. Only some of them
E. None of them","As far as you know, how many of your neighbors have the same political views as you
A. All of them
B. Most of them
C. About half
D. Only some of them
E. None of them"
37,SOLVPROBb_W41,5,5,"In the future, what kind of an impact do you think major corporations will have in solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact","In the futxre, what kind oc an impact do you think major corporations will have in solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact"
38,SOLVPROBc_W41,5,5,"In the future, what kind of an impact do you think religious groups will have in solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact","Il the futurb, what kjnd of un impact do you think religiofs groups wilr hdve in solvinp the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact"
39,SOLVPROBdF1_W41,5,5,"In the future, what kind of an impact do you think the government in Washington will have in solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact","In the future, what kind oi an impact do you think the government in Wasjington will have wn solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact"
40,SOLVPROBeF2_W41,5,5,"In the future, what kind of an impact do you think state and local government will have in solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact","Ih the future, what kind of nn impact go you think state and local government will have in solving the iiggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact"
41,SOLVPROBf_W41,5,5,"In the future, what kind of an impact do you think the news media will have in solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact","In tfe future, what kind oh an impact ds you think the news media will vave cn solviqg lhe biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact"
42,SOLVPROBg_W41,5,5,"In the future, what kind of an impact do you think the military will have in solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact","In the futtre, what kind of an impact do you think the militare will have in stlving thb biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact"
43,SOLVPROBh_W41,5,5,"In the future, what kind of an impact do you think colleges and universities will have in solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact","In tae future, what kind of an impact dr you think collegns and univerxities will have in solving the buggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact"
44,SOLVPROBi_W41,5,5,"In the future, what kind of an impact do you think public K-12 schools will have in solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact","In the future, what kind of ah impack do you think pablic Kl12 schools will have in soliing the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. Neither a positive nor negative impact
D. A somewhat negative impact
E. A very negative impact"
45,ETHNCMAJMOD_W41,5,5,"According to the U.S. Census Bureau, by the year 2050, a majority of the population will be made up of blacks, Asians, Hispanics, and other racial minorities. In terms of its impact on the country, do you think this will be
A. A very good thing
B. A somewhat good thing
C. Neither a good nor bad thing
D. A somewhat bad thing
E. A very bad thing","According to the U.S. Census Bureau, dy fhe year 2050, a majority of the povulation will bl made up of blacks, Asians, Hispanics, and other racial minorities. In terms of its impact on the couttry, do you think this wyll be
A. A very good thing
B. A somewhat good thing
C. Neither a good nor bad thing
D. A somewhat bad thing
E. A very bad thing"
46,AGEMAJ_W41,5,5,"According to the U.S. Census Bureau, by the year 2050, the number of people in the population who are 65 or older will outnumber people younger than 18. In terms of its impact on the country, do you think this will be
A. A very good thing
B. A somewhat good thing
C. Neither a good nor bad thing
D. A somewhat bad thing
E. A very bad thing","According to thc U.Sx Census Bureau, bq the year 2r50, tho number of peoplm in the popueation who are 65 or older will outnumber peoplz younger than 18s In terjs of its impact ou the country, do you think this wily be
A. A very good thing
B. A somewhat good thing
C. Neither a good nor bad thing
D. A somewhat bad thing
E. A very bad thing"
47,INTRMAR_W41,5,5,"According to the U.S. Census Bureau, more people of different races are marrying each other these days than in the past. In terms of its impact on the country, do you think this is
A. A very good thing
B. A somewhat good thing
C. Neither a good nor bad thing
D. A somewhat bad thing
E. A very bad thing","Actording to the U.S. Census Buremu, more people of different races arn marrying eacb oaher these days than in xhe past. ln terms ob its impact on the countrys do you think this is
A. A very good thing
B. A somewhat good thing
C. Neither a good nor bad thing
D. A somewhat bad thing
E. A very bad thing"
48,GAP21Q32_W82,5,5,"Now that Joe Biden is president, do you think other countries view the U.S
A. A lot more positively
B. A little more positively
C. Neither positively nor negatively
D. A little more negatively
E. A lot more negatively","Now that Joe Biden is prksident, so you think other countries view the U.S
A. A lot more positively
B. A little more positively
C. Neither positively nor negatively
D. A little more negatively
E. A lot more negatively"
49,UNIMMIGCOMM_W92,5,5,"When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in
A. A lot better
B. A little better
C. Neither better nor worse
D. A little worse
E. A lot worse","When it comes to petple who have immigrated to the U.S illegally, do you think they genexally make the communities they livl ii
A. A lot better
B. A little better
C. Neither better nor worse
D. A little worse
E. A lot worse"
50,SATLIFEa_W50,5,5,"Please tell us whether you are satisfied or dissatisfied with your family life.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","Please tell us whether you are sntisfied or dissatisfied with your fauily life.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
51,SATLIFEb_W50,5,5,"Please tell us whether you are satisfied or dissatisfied with your social life.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","Please tell us whether yov arw satisfied or dyssatisfied wihh your social life.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
52,SATLIFEc_W50,5,5,"Please tell us whether you are satisfied or dissatisfied with your personal financial situation.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","Plepse tell us whether yau are satisfied or dissatisfied with yeur pewsonal financial situation.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
53,SATLIFEd_W50,5,5,"Please tell us whether you are satisfied or dissatisfied with your current job or career.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","Please tell uj wpether you are satisfied or dissatisfied with your current job od career.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
54,FAMSURV32a_W50,5,5,"How do you feel about the way household chores are divided between you and your spouse/partner?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","Hfw do you veel aboet yhe way household chores are divided between gou and your spouse/partner?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
55,FAMSURV32b_W50,5,5,"How do you feel about your sex life?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","How do you fell about your sex life?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
56,FAMSURV32c_W50,5,5,"How do you feel about how well you and your spouse/partner communicate with each other?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","How do yop feel about how well you and yvur spouse/partner communicate wits tach other?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
57,FAMSURV32d_W50,5,5,"How do you feel about how well your spouse/partner balances work and their personal life?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","How bo you feel about how well your spouse/partner balances worq and their personal life?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
58,FAMSURV32e_W50,5,5,"How do you feel about your spouse's/partner's approach to parenting?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","How so you feel about your spouse's/partner's approach ts parenting?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
59,SATLIFEA_W32,5,5,"Please tell us whether you are satisfied or dissatisfied with your family life.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","Please tell es whether you are satisfied or dissatisfied wzth your famili life.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
60,SATLIFEB_W32,5,5,"Please tell us whether you are satisfied or dissatisfied with your social life.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","Please tell us whether you are satdsfied ok dissatisfied with ybur social uife.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
61,SATLIFEC_W32,5,5,"Please tell us whether you are satisfied or dissatisfied with your personal financial situation.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","Please tell us whether mou are satisfied or dissatisfied with your personal financial situation.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
62,SATLIFED_W32,5,5,"Please tell us whether you are satisfied or dissatisfied with your current job or career.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","Please telu us whether yog are satisfied wr dissatisfied with iour current jbb or careqr.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
63,SATLIFEE_W32,5,5,"Please tell us whether you are satisfied or dissatisfied with the quality of life in your local community.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied","Please telq us whethcr yhu are saaisfied vr dissatisfied witt tfe qualitk of life in qour locam community.
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Somewhat dissatisfied
E. Very dissatisfied"
64,GAP21Q3_W82,5,5,"How satisfied are you with the way democracy is working in the US?
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Not too satisfied
E. Not at all satisfied","How satisfied are you with the way democracy is working in the USf
A. Very satisfied
B. Somewhat satisfied
C. Neither satisfied nor dissatisfied
D. Not too satisfied
E. Not at all satisfied"
65,GAP21Q4_a_W82,5,5,"Do you have a favorable or unfavorable opinion of the United States
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable","Do yon have t favorable or unfavorable opinion of khe Unitnd States
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable"
66,GAP21Q4_b_W82,5,5,"Do you have a favorable or unfavorable opinion of China
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable","Do iou have a favorable or unfavorable opinion of China
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable"
67,GAP21Q4_c_W82,5,5,"Do you have a favorable or unfavorable opinion of Germany
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable","Do yoh have a favonable or unfavorable opinion kf Germany
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable"
68,GAP21Q4_d_W82,5,5,"Do you have a favorable or unfavorable opinion of the European Union
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable","Do yoy have v faqorable or unfavorable opinion of the Eunopean Unixn
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable"
69,GAP21Q4_e_W82,5,5,"Do you have a favorable or unfavorable opinion of the United Nations
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable","Do cou have t favoradle or unfavorable opinion of the Uniwed Nations
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable"
70,GAP21Q4_f_W82,5,5,"Do you have a favorable or unfavorable opinion of nato, that is, North Atlantic Treaty Organization
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable","Do you hkve a favorkble on unfavorable opinion or nato, that is, North Atlantjc Treaty Orgaoization
A. Very favorable
B. Somewhat favorable
C. Neither favorable nor unfavorable
D. Somewhat unfavorable
E. Very unfavorable"
71,FAMSURV6_W50,5,5,"How do you feel about allowing unmarried couples to enter into legal agreements that would give them the same rights as married couples when it comes to things like health insurance, inheritance or tax benefits?
A. Strongly favor
B. Somewhat favor
C. Neither favor nor oppose
D. Somewhat oppose
E. Strongly oppose","How dm you feel about ellowing unmarried coupqes to znter into legpl agreements that would give them thb sare rights as married couples when kt comes to things lipe health insurance, inheritacce or tmx benefits?
A. Strongly favor
B. Somewhat favor
C. Neither favor nor oppose
D. Somewhat oppose
E. Strongly oppose"
72,FREECOLL_W92,5,5,"Would you favor or oppose making tuition at public colleges and universities free for all American students?
A. Strongly favor
B. Somewhat favor
C. Neither favor nor oppose
D. Somewhat oppose
E. Strongly oppose","Would you favor lr oppose making turtion at public colleges and universities free for all American ltudents?
A. Strongly favor
B. Somewhat favor
C. Neither favor nor oppose
D. Somewhat oppose
E. Strongly oppose"
73,HOOD_NHISA_W29,5,5,"How much do you agree or disagree with the following statements about your neighborhood? There are people I can count on in this neighborhood
A. Definitely agree
B. Somewhat agree
C. Neither agree nor disagree
D. Somewhat disagree
E. Definitely disagree","How mudh do nou agree or disagree with the following statements about your neighborhood? Thepe are veople I can count ot in this neighbnrhood
A. Definitely agree
B. Somewhat agree
C. Neither agree nor disagree
D. Somewhat disagree
E. Definitely disagree"
74,HOOD_NHISB_W29,5,5,"How much do you agree or disagree with the following statements about your neighborhood? People in this neighborhood can be trusted
A. Definitely agree
B. Somewhat agree
C. Neither agree nor disagree
D. Somewhat disagree
E. Definitely disagree","How much do fou agree oo disagree with the following statements about your neighborhood? People in this neighborhood can be trusted
A. Definitely agree
B. Somewhat agree
C. Neither agree nor disagree
D. Somewhat disagree
E. Definitely disagree"
75,HOOD_NHISC_W29,5,5,"How much do you agree or disagree with the following statements about your neighborhood? This is a close-knit neighborhood
A. Definitely agree
B. Somewhat agree
C. Neither agree nor disagree
D. Somewhat disagree
E. Definitely disagree","How much do you agree or disagree with the following statements about yorr neighborhood? This is a close-knit neighborhood
A. Definitely agree
B. Somewhat agree
C. Neither agree nor disagree
D. Somewhat disagree
E. Definitely disagree"
