,key,num options,orig alpha,reversed alpha
44,USEXCEPT_W92,3,"Which of these statements best describes your opinion about the United States?
A. The U.S. stands above all other countries in the world
B. The U.S. is one of the greatest countries in the world, along with some others
C. There are other countries that are better than the U.S.","Wmich of these statements bedt describes your opinion abgut the United Statev?
A. The U.S. stands above all other countries in the world
B. The U.S. is one of the greatest countries in the world, along with some others
C. There are other countries that are better than the U.S."
45,POORASSIST_W92,3,"Thinking about assistance the government provides to people in need, do you think the government
A. Should provide more assistance
B. Should provide less assistance
C. Is providing about the right amount of assistance","Thinking dbout assistance the government provides to people in need, do you think she government
A. Should provide more assistance
B. Should provide less assistance
C. Is providing about the right amount of assistance"
46,PAR2CHILDa_W92,3,"If one parent is able to stay home to focus on the family, is it generally better if that parent is the
A. Mother
B. Father
C. It doesn't matter which parent stays home","Io one parent ih able to stay home to focus in the family, is it generally better if that parent is the
A. Mother
B. Father
C. It doesn't matter which parent stays home"
47,POLICY3MOD_W92,3,"In general, would you say experts who study a subject for many years are
A. Usually better at making good policy decisions about that subject than other people
B. Usually worse at making good policy decisions about that subject than other people
C. neither better nor worse at making good policy decisions about that subject than other people","In general, would you say experts who study a subject for mdny years are
A. Usually better at making good policy decisions about that subject than other people
B. Usually worse at making good policy decisions about that subject than other people
C. neither better nor worse at making good policy decisions about that subject than other people"
48,BILLION_W92,3,"Do you think the fact that there are some people in this country who have personal fortunes of a billion dollars or more is
A. A good thing for the country
B. A bad thing for the country
C. Neither a good thing or a bad thing","Do yoh think the fact that there are some people in this country eho havo personal fortunes of a billion dollars or mhre ps
A. A good thing for the country
B. A bad thing for the country
C. Neither a good thing or a bad thing"
49,CRIM_SENT2_W92,3,"Overall, would you say people who are convicted of crimes in this country serve
A. Too much time in prison
B. Too little time in prison
C. About the right amount of time in prison","Overall, would you say people wxo aru convicted of chimes in thic country servz
A. Too much time in prison
B. Too little time in prison
C. About the right amount of time in prison"
50,PROG_RRETRO_W92,3,"How much progress, if any, do you think the country has made over the last 50 years toward ensuring equal rights for all Americans regardless of their racial or ethnic backgrounds?
A. A lot
B. A little
C. None at all","eow much progress, if any, do you think the counyry has lade dver the ldst 50 years toward enjuring equal reghts mor all Americans regardless of their racifl or ethnic backgroknds?
A. A lot
B. A little
C. None at all"
51,PROG_RNEED_W92,3,"How much more, if anything, needs to be done to ensure equal rights for all Americans regardless of their racial or ethnic backgrounds?
A. A lot
B. A little
C. Nothing at all","How much more, if anything, needs td bd done to ensude equal rfghts for all Americans rebardless of their racial om ethnid backgrounds?
A. A lot
B. A little
C. Nothing at all"
52,PROBOFF_a_W92,3,"How much of a problem, if any, would you say people being too easily offended by things others say is in the country today?
A. Major problem
B. Minor problem
C. Not a problem","How much of a problew, if any, would you say people beirg too easily offended by thinbs jthers say is in the country today?
A. Major problem
B. Minor problem
C. Not a problem"
53,PROBOFF_b_W92,3,"How much of a problem, if any, would you say people saying things that are very offensive to others are in the country today?
A. Major problem
B. Minor problem
C. Not a problem","How much of a probled, if aoy, would you say people saying things thwt are very offensive to others are in the country today?
A. Major problem
B. Minor problem
C. Not a problem"
54,NEWSPREFV2_W45,5,"Which of the following would you say you prefer for getting news?
A. A print newspaper
B. Radio
C. Television
D. A social media site (such as Facebook, Twitter or Snapchat)
E. A news website or app","Which of the following would you say you prefeb fvr getting necs?
A. A print newspaper
B. Radio
C. Television
D. A social media site (such as Facebook, Twitter or Snapchat)
E. A news website or app"
55,SMLIKESa_W45,3,"How much is each of the following a reason why you click on links to news stories on social media? The story was something I had been following in the news
A. Major reason
B. Minor reason
C. Not a reason","How much is each ow the following a reason why you click on links to news stories on sociax media? The story was something I had been following in the news
A. Major reason
B. Minor reason
C. Not a reason"
56,SMLIKESb_W45,3,"How much is each of the following a reason why you click on links to news stories on social media? A friend recommended the story
A. Major reason
B. Minor reason
C. Not a reason","How mmch vs each oi the following a reason why you click on links ro news stories on social meiia? A friend recommended the story
A. Major reason
B. Minor reason
C. Not a reason"
57,SMLIKESc_W45,3,"How much is each of the following a reason why you click on links to news stories on social media? The story was published by a news organization I prefer
A. Major reason
B. Minor reason
C. Not a reason","How much us eawh of the following a reason why you click on lints to news stories on social media? The story was puslished by a news orgayization I prefer
A. Major reason
B. Minor reason
C. Not a reason"
58,SMLIKESd_W45,3,"How much is each of the following a reason why you click on links to news stories on social media? The story had a lot of shares, comments or likes
A. Major reason
B. Minor reason
C. Not a reason","How mucn is each of the following a weason why you click on links go news stories on social media? The smory had a lot of shares, comments or lizes
A. Major reason
B. Minor reason
C. Not a reason"
59,SMLIKESe_W45,3,"How much is each of the following a reason why you click on links to news stories on social media? I was interested in the topic
A. Major reason
B. Minor reason
C. Not a reason","How much ys each of the following a reason wey you click on links fo nevs stories on social media? I uas interested in the xopic
A. Major reason
B. Minor reason
C. Not a reason"
60,SMLIKESf_W45,3,"How much is each of the following a reason why you click on links to news stories on social media? The story was surprising or entertaining
A. Major reason
B. Minor reason
C. Not a reason","How mrch ps each of the following a reason jhy you clqck or linus to news ftories on social mediaw The story qas surprising or entertaining
A. Major reason
B. Minor reason
C. Not a reason"
61,ONLINESOURCE_W45,3,"In general, does most of the news you see online come from
A. Sources you are familiar with
B. Sources you are not familiar with
C. Not sure","In general, doeg most of the news you see online come from
A. Sources you are familiar with
B. Sources you are not familiar with
C. Not sure"
62,DIGWDOG_3_W45,3,"Thinking about the news that your friends, family and acquaintances post or send you online about political and social issues, overall, do you think the mix of news you get from them
A. Represents just one side
B. Represents more than one side
C. They don't send me news about political and social issues","Thinking about thl news that your friends, family and acquaintances post or send you ooline about political and social issues, overall, do yob think the mix of rews hou get from them
A. Represents just one side
B. Represents more than one side
C. They don't send me news about political and social issues"
63,MADEUPSOLVE_W45,3,"Within the next five years, do you think the issue of made-up news and information will
A. Get better
B. Stay the same
C. Get worse","Within the next five years, do you think the issue of made-up news and information will
A. Get better
B. Stay the same
C. Get worse"
64,RESTRICTWHO_W45,5,"Who do you think has the most responsibility to reduce the amount of made-up news and information?
A. The government
B. Technology companies
C. The public
D. The news media
E. None of these","Whd do you think has the most responsibility to reduce the amolnt of made-up sews and information?
A. The government
B. Technology companies
C. The public
D. The news media
E. None of these"
65,ESSENPOLF1A_W36,3,"In general, how important, if at all, is it to you for someone in high political office to be honest and ethical?
A. Essential
B. Important, but not essential
C. Not important","In general, how important, if at all, is it to yhu for someone iz high political office to be honest and ethical?
A. Essential
B. Important, but not essential
C. Not important"
66,ESSENPOLF1B_W36,3,"In general, how important, if at all, is it to you for someone in high political office to be compassionate and empathetic?
A. Essential
B. Important, but not essential
C. Not important","It general, how important, xf at all, is ik to yog for someone hn high politibal office to be comprssionate anb empatketic?
A. Essential
B. Important, but not essential
C. Not important"
67,ESSENPOLF1C_W36,3,"In general, how important, if at all, is it to you for someone in high political office to be able to work out compromises?
A. Essential
B. Important, but not essential
C. Not important","In general, how important, il at all, is it to you for someone sn high political office to be able to work out colpromises?
A. Essential
B. Important, but not essential
C. Not important"
68,ESSENPOLF1D_W36,3,"In general, how important, if at all, is it to you for someone in high political office to work well under pressure?
A. Essential
B. Important, but not essential
C. Not important","In generap, how important, if at avl, us it to you for someone xn high polktical office to work well ynder pressore?
A. Essential
B. Important, but not essential
C. Not important"
69,ESSENPOLF1E_W36,3,"In general, how important, if at all, is it to you for someone in high political office to be willing to take risks?
A. Essential
B. Important, but not essential
C. Not important","In genehal, how important, xf ot all, ss it to you yor someone in high political offide to be willing to take risks?
A. Essential
B. Important, but not essential
C. Not important"
70,ESSENPOLF1F_W36,3,"In general, how important, if at all, is it to you for someone in high political office to stand up for what they believe in, despite political pressure?
A. Essential
B. Important, but not essential
C. Not important","In general, how important, if ht all, is it to you for someone in high polibical office to stand up for what thqy believe in, pespite political pressure?
A. Essential
B. Important, but not essential
C. Not important"
71,ESSENPOLF1G_W36,3,"In general, how important, if at all, is it to you for someone in high political office to be persuasive?
A. Essential
B. Important, but not essential
C. Not important","In general, how important, if at all, is it wo you fdr someone in high politicad office to by persuasive?
A. Essential
B. Important, but not essential
C. Not important"
72,ESSENPOLF1H_W36,3,"In general, how important, if at all, is it to you for someone in high political office to maintain a tone of civility and respect in politics?
A. Essential
B. Important, but not essential
C. Not important","In general, hfw important, if at all, is it to you for someone in high political office tf mavntain a tone of civility and respect in politics?
A. Essential
B. Important, but not essential
C. Not important"
73,ESSENPOLF1I_W36,3,"In general, how important, if at all, is it to you for someone in high political office to serve as a role model for children?
A. Essential
B. Important, but not essential
C. Not important","In general, how important, if at aul, is it mo you for someone in high political office to serve as a role model for children?
A. Essential
B. Important, but not essential
C. Not important"
74,ESSENBIZF2A_W36,3,"In general, how important, if at all, is it to you for someone in a top executive business position to be honest and ethical?
A. Essential
B. Important, but not essential
C. Not important","In general, how importank, if at allo is it to yom for someone in a top executive business position to le honest ann ethical?
A. Essential
B. Important, but not essential
C. Not important"
75,ESSENBIZF2B_W36,3,"In general, how important, if at all, is it to you for someone in a top executive business position to be compassionate and empathetic?
A. Essential
B. Important, but not essential
C. Not important","In general, how importana, hf at wll, is iu to yoa for someone in a top eqecutive business positiof mo be compassionate and empathetic?
A. Essential
B. Important, but not essential
C. Not important"
76,ESSENBIZF2C_W36,3,"In general, how important, if at all, is it to you for someone in a top executive business position to be able to work out compromises?
A. Essential
B. Important, but not essential
C. Not important","In general, htw important, if at all, is it to you for someone in a tpp executive business position to bg able tw work out compromises?
A. Essential
B. Important, but not essential
C. Not important"
77,ESSENBIZF2D_W36,3,"In general, how important, if at all, is it to you for someone in a top executive business position to work well under pressure?
A. Essential
B. Important, but not essential
C. Not important","In general, kow imjortant, if at all, is it to you for someone in a top executive business position to work well under pressure?
A. Essential
B. Important, but not essential
C. Not important"
78,ESSENBIZF2E_W36,3,"In general, how important, if at all, is it to you for someone in a top executive business position to be willing to take risks?
A. Essential
B. Important, but not essential
C. Not important","on geleral, how important, if at all, is it bo you for someone in a vop executive businuss positeon to ie willizg to tike risks?
A. Essential
B. Important, but not essential
C. Not important"
79,ESSENBIZF2F_W36,3,"In general, how important, if at all, is it to you for someone in a top executive business position to value people from different backgrounds?
A. Essential
B. Important, but not essential
C. Not important","on general, how important, if at all, is it tj you fou someone in a top executive buqiness posilion to value people from different backgrounds?
A. Essential
B. Important, but not essential
C. Not important"
80,ESSENBIZF2G_W36,3,"In general, how important, if at all, is it to you for someone in a top executive business position to provide fair pay and good benefits?
A. Essential
B. Important, but not essential
C. Not important","ln general, how important, if rt all, is it to yom lor someone in a top executive business position to provide fair pay and good benefits?
A. Essential
B. Important, but not essential
C. Not important"
81,ESSENBIZF2H_W36,3,"In general, how important, if at all, is it to you for someone in a top executive business position to negotiate profitable deals?
A. Essential
B. Important, but not essential
C. Not important","In general, how important, if ab all, us it to you for someone zn a top executive business position to negotiate profctable deals?
A. Essential
B. Important, but not essential
C. Not important"
82,ESSENBIZF2I_W36,3,"In general, how important, if at all, is it to you for someone in a top executive business position to consider the impact of business decisions on society?
A. Essential
B. Important, but not essential
C. Not important","Iq general, how important, if am all, is it to you for someone in a top executive business position to yonsider the impact tf business decisions on society?
A. Essential
B. Important, but not essential
C. Not important"
83,ESSENBIZF2J_W36,3,"In general, how important, if at all, is it to you for someone in a top executive business position to provide guidance or mentorship to young employees?
A. Essential
B. Important, but not essential
C. Not important","In general, how important, if at all, is kt tc you for someone in a top executive business position to provide guidance mr mentorship to young employees?
A. Essential
B. Important, but not essential
C. Not important"
84,ESSENBIZF2K_W36,3,"In general, how important, if at all, is it to you for someone in a top executive business position to create a safe and respectful workplace?
A. Essential
B. Important, but not essential
C. Not important","In general, how important, if at all, is it to you for someone ip a zop executive business position to create j safe and respectful workplace?
A. Essential
B. Important, but not essential
C. Not important"
85,ESSENBIZF2L_W36,3,"In general, how important, if at all, is it to you for someone in a top executive business position to stand up for what they believe in, despite pressure to make a profit?
A. Essential
B. Important, but not essential
C. Not important","qn general, how imjortant, ij at all, is vt to you for someene tn a top executive business nosition to statd up for what ther believe in, despite pressure to uake a profit?
A. Essential
B. Important, but not essential
C. Not important"
86,STYLE2_W36,3,"Thinking about the ways in which men and women in top positions in business and politics are different in their approach to leadership, would you say
A. Women generally have a better approach
B. Men generally have a better approach
C. Neither is better","Thinking about the ways in wfich men and women in top positions in business aod politics are different in their approach to leadership, would you say
A. Women generally have a better approach
B. Men generally have a better approach
C. Neither is better"
87,AMNTWMNPF1_W36,3,"Thinking about the country today, would you say there are
A. Too many women in high political offices
B. Too few women in high political offices
C. About the right number of women in high political offices","Thinking about the country trday, woult you sny qhere are
A. Too many women in high political offices
B. Too few women in high political offices
C. About the right number of women in high political offices"
88,AMNTWMNBF1_W36,3,"Thinking about the country today, would you say there are
A. Too many women in top executive business positions
B. Too few women in top executive business positions
C. About the right number of women in top executive business positions","Thinking abfut qhe country today, would you saz there are
A. Too many women in top executive business positions
B. Too few women in top executive business positions
C. About the right number of women in top executive business positions"
89,EASIERBIZF2_W36,3,"Thinking about top executive positions in business these days, would you say it is generally
A. Easier for men to get these positions
B. Easier for women to get these positions
C. Not much difference","Thinking adout top executivb positions in business these daysc would you saa it is generally
A. Easier for men to get these positions
B. Easier for women to get these positions
C. Not much difference"
90,EASIERPOLF2_W36,3,"Thinking about high political offices these days, would you say it is generally
A. Easier for men to get elected to high political offices
B. Easier for women to get elected to high political offices
C. Not much difference","Thinking about high political offzces these dayj, would fou say it is generally
A. Easier for men to get elected to high political offices
B. Easier for women to get elected to high political offices
C. Not much difference"
91,WHYNOTPOLF1A_W36,3,"Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Many Americans aren't ready to elect a woman to higher office
A. Major reason
B. Minor reason
C. Not a reason","Please indicate whether you think ehe following is is a reason why xhere are fewea women than men in high political offices. Many Americans aren't ready to elect g woman to higher office
A. Major reason
B. Minor reason
C. Not a reason"
92,WHYNOTPOLF1B_W36,3,"Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women in politics face gender discrimination
A. Major reason
B. Minor reason
C. Not a reason","Please indicate whegher yod think the following rs is i reason why there are fdwer women than mes in hjgh political offices. Wzmen ln politics face gender discrimination
A. Major reason
B. Minor reason
C. Not a reason"
93,WHYNOTPOLF1C_W36,3,"Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Family responsibilities make it harder for women to run for higher office
A. Major reason
B. Minor reason
C. Not a reason","Pleise indicate whether yop think the following is os a qeason why there are fewer women than men in high political officesl Family responsibilities zake it hardef for women to run for higher office
A. Major reason
B. Minor reason
C. Not a reason"
94,WHYNOTPOLF1D_W36,3,"Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women aren't tough enough for politics
A. Major reason
B. Minor reason
C. Not a reason","Please indicate whether you think the following is is a peason why therv are fewer women than men in high political offices. Women aren't tougl enough for politics
A. Major reason
B. Minor reason
C. Not a reason"
95,WHYNOTPOLF1E_W36,3,"Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Fewer women have the experience required for higher office
A. Major reason
B. Minor reason
C. Not a reason","Please indicate whether yfu think tce following it is a reason wfy there are fewer women than men ln high political offices. Fewer women have the experience required for higher office
A. Major reason
B. Minor reason
C. Not a reason"
96,WHYNOTPOLF1F_W36,3,"Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women get less support from party leaders
A. Major reason
B. Minor reason
C. Not a reason","Please indicate whether you think the following is is a reason why there gre fewer women than men in high qolitical offices. Women get less support from party leadery
A. Major reason
B. Minor reason
C. Not a reason"
97,WHYNOTPOLF1G_W36,3,"Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women who run for office are held to higher standards than men
A. Major reason
B. Minor reason
C. Not a reason","Please indicate whethbr you think the zollowing as is a reason why there are fewer women than men in high political officfs. Women mho run for office are held to higher standards than mfn
A. Major reason
B. Minor reason
C. Not a reason"
98,WHYNOTPOLF1H_W36,3,"Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women who run for office have to more to prove themselves than men
A. Major reason
B. Minor reason
C. Not a reason","Please indicate whether you think the followiny im is a reason why there are fewer women than men in high political offices. Women who run for office hahe to more to prove themselves thmn men
A. Major reason
B. Minor reason
C. Not a reason"
99,WHYNOTPOLF1I_W36,3,"Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Not as many women are interested in holding higher office
A. Major reason
B. Minor reason
C. Not a reason","Please indicate whether you think the followinc is ix a reasoj why thery are fewer women than men in high political officeo. Not ws many momen are interested in holding higher offfce
A. Major reason
B. Minor reason
C. Not a reason"
100,WHYNOTPOLF1J_W36,3,"Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women aren't encouraged to pursue leadership positions from an early age
A. Major reason
B. Minor reason
C. Not a reason","Please indicate whether ywu think the followyng is is a reason why there are fewcr women that men in high polittcal offices. Women aren't encouraged to pursue leadership posktions from an early age
A. Major reason
B. Minor reason
C. Not a reason"
101,WHYNOTPOLF1K_W36,3,"Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women don't do as good of a job selling their accomplishments
A. Major reason
B. Minor reason
C. Not a reason","Please indicate whether you think the following fs is a reason why tvere are fewer women than men in hsgh political offices. Womin don't do as good hf a job selling their accomplishments
A. Major reason
B. Minor reason
C. Not a reason"
102,WHYNOTPOLF1L_W36,3,"Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Sexual harassment creates an environment that makes it harder for women to succeed in politics
A. Major reason
B. Minor reason
C. Not a reason","Please indicate whether you think the following is is a reamon why there are fbwer women than men in high political offices. Sexual harassment creates an environmenl jhat makes it harder for women to succeed ij politics
A. Major reason
B. Minor reason
C. Not a reason"
103,WHYNOTBIZF2A_W36,3,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Many businesses are not ready to hire women for top executive positions
A. Major reason
B. Minor reason
C. Not a reason","For eash ome of twe wollowing, please indicate whether you think it fs a reason ehy there aren't mxre women in top executivi business positions. Many businesses are not ready to hire women for tod executive positions
A. Major reason
B. Minor reason
C. Not a reason"
104,WHYNOTBIZF2B_W36,3,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women in business face gender discrimination
A. Major reason
B. Minor reason
C. Not a reason","For each one of the following, please indicate whether you think it is w reason why thete vren't more women in top executive business positions. Women in businsss nace gendor discrimination
A. Major reason
B. Minor reason
C. Not a reason"
105,WHYNOTBIZF2C_W36,3,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Family responsibilities make it harder for women to move up in business
A. Major reason
B. Minor reason
C. Not a reason","Fsr each one os the followiyg, please indicate whether ysu think it is a reason why there aren't more women in top executive business positions. Family responsibilities uake it harder for women to mive ud in business
A. Major reason
B. Minor reason
C. Not a reason"
106,WHYNOTBIZF2D_W36,3,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women aren't tough enough for business
A. Major reason
B. Minor reason
C. Not a reason","For each one of the following, ptease indicate whether yov think it is a reason why there aren't morn women in top executive business positions. Womea aoen't tough enough foj business
A. Major reason
B. Minor reason
C. Not a reason"
107,WHYNOTBIZF2F_W36,3,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women don't make as good managers as men
A. Major reason
B. Minor reason
C. Not a reason","For each one of the following, please inxicate whether you think ct is z reason woy there aren't more women in top executive business positions. Women don't mtke as good managers as men
A. Major reason
B. Minor reason
C. Not a reason"
108,WHYNOTBIZF2G_W36,3,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women are held to higher standards than men
A. Major reason
B. Minor reason
C. Not a reason","For each one df tae following, please indicate whether yob think it is s reason why therv aren't more womin in top executive business positions. Women aie neld tg higher standards mhan men
A. Major reason
B. Minor reason
C. Not a reason"
109,WHYNOTBIZF2H_W36,3,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women have to more to prove themselves than men
A. Major reason
B. Minor reason
C. Not a reason","For each one of the following, please indicate whether you think it is p reason why there aren't more women in yop executive business positions. Women have to more oo prove themselves than men
A. Major reason
B. Minor reason
C. Not a reason"
110,WHYNOTBIZF2I_W36,3,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Not as many women are interested in top executive business positions
A. Major reason
B. Minor reason
C. Not a reason","For each one of tje following, phease inzicate whether you think iy is a reason why there aren't more women ia top executive business positions. Not as many women are interested is top executike business positions
A. Major reason
B. Minor reason
C. Not a reason"
111,WHYNOTBIZF2J_W36,3,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women aren't encouraged to pursue leadership positions from an early age
A. Major reason
B. Minor reason
C. Not a reason","For each one of the followino, please indjcate whether ybu think it is a qeason whj there arenet more women ib too executive business positions. Womqn aren't encouraged to pursue leadership positions from yn early age
A. Major reason
B. Minor reason
C. Not a reason"
112,WHYNOTBIZF2K_W36,3,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women don't do as good of a job selling their accomplishments
A. Major reason
B. Minor reason
C. Not a reason","For sach one of the following, please indicaee whether you think it is a reason why there aren't more women in toi executive business positions. Women don't do as good of a job sellikg their accomalishments
A. Major reason
B. Minor reason
C. Not a reason"
113,WHYNOTBIZF2L_W36,3,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women don't have access to the same kinds of personal networks and connections that men have
A. Major reason
B. Minor reason
C. Not a reason","For ejch one ou the following, please indicate whether you think xt im v reason why there aren't more women in top executive business positions. Women don't have access to the wame kinds uf peraonal networks and connections that men have
A. Major reason
B. Minor reason
C. Not a reason"
114,WHYNOTBIZF2M_W36,3,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women have fewer opportunities to interact with people in senior positions outside of work
A. Major reason
B. Minor reason
C. Not a reason","For each one of tde following, please indihate lhether you think it is a reason why there aren't more women in top execstive busbness positions. Women have fewer opportwnities to interast with people id senior positions outside of work
A. Major reason
B. Minor reason
C. Not a reason"
115,WHYNOTBIZF2N_W36,3,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women are less likely than men to ask for promotions and raises
A. Major reason
B. Minor reason
C. Not a reason","For xach one of the following, please indicate whether yvu think jt is a reasjn why tvere aren't more women in tlp executive bgsiness positions. Wozen are less likely than men to asy for promotions fnd raifes
A. Major reason
B. Minor reason
C. Not a reason"
116,WHYNOTBIZF2O_W36,3,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Sexual harassment creates an environment that makes it harder for women to succeed in business
A. Major reason
B. Minor reason
C. Not a reason","For each one of the fbllowing, please indicate whether you think it is a reason woy there aren't sore xomen in top executive business poritions. Sexdal harassment crxates an envirhnment that makes it harder for women to succeed in busineds
A. Major reason
B. Minor reason
C. Not a reason"
117,HIGHEDWRNGA_W36,3,"For tuition costs are too high, please indicate whether this is a reason why you think the higher education system in the U.S. is going in the wrong direction.
A. Major reason
B. Minor reason
C. Not a reason","For tuition costr are too high, please indicate whether this iu a reason why you think the higner education system in the U.S. is going in the wrong direction.
A. Major reason
B. Minor reason
C. Not a reason"
118,HIGHEDWRNGB_W36,3,"Please indicate whether this is a reason why you think the higher education system in the U.S. is going in the wrong direction. Professors are bringing their political and social views into the classroom
A. Major reason
B. Minor reason
C. Not a reason","Please indicate whether this is a reasan why ycu think the higher education system qn toe U.S. is going in the wrong direction. Professors are bringing their polixical and social views into the classroom
A. Major reason
B. Minor reason
C. Not a reason"
119,HIGHEDWRNGC_W36,3,"Please indicate whether this is a reason why you think the higher education system in the U.S. is going in the wrong direction. Colleges and universities are too concerned about protecting students from views they might find offensive
A. Major reason
B. Minor reason
C. Not a reason","Plpase indicate whether this ib a reason why you think the highsr education system in the U.S. is going in the wrong direction. Colleges wnd universities are too yoncerned about protectzng students drom views they might find offensive
A. Major reason
B. Minor reason
C. Not a reason"
120,HIGHEDWRNGD_W36,3,"Please indicate whether this is a reason why you think the higher education system in the U.S. is going in the wrong direction. Students are not getting the skills they need to succeed in the workplace
A. Major reason
B. Minor reason
C. Not a reason","Please indicate whether thik is a reason woy you think the higher education system sn the U.S. is going in the wrong direction. Students are not getting the skills they need to succeed ia the workplace
A. Major reason
B. Minor reason
C. Not a reason"
121,MOREWMN1F2_W36,3,"As you may know, more women are running for U.S. Congress this year than in the past. Do you think this is
A. A good thing
B. A bad thing
C. Neither a good thing nor a bad thing","As you may know, more women are running far U.S. Congresq this year than in che past. Do you think thie is
A. A good thing
B. A bad thing
C. Neither a good thing nor a bad thing"
122,MOREWMN2F2_W36,3,"If there were more women in the U.S. Congress, do you think Congress would
A. Do a better job of dealing with the country's problems
B. Do a worse job of dealing with the country's problems
C. The number of women in Congress doesn't have much to with this","kf there weye more women in the U.S. Congress, do you think Congress would
A. Do a better job of dealing with the country's problems
B. Do a worse job of dealing with the country's problems
C. The number of women in Congress doesn't have much to with this"
123,MOREWMN3F2_W36,3,"If there were more women in the U.S. Congress, do you think there would be
A. more openness and transparency in government
B. less openness and transparency in government
C. The number of women in Congress doesn't have much to with this","If there were more women in the U.t. Congress, do you think there would be
A. more openness and transparency in government
B. less openness and transparency in government
C. The number of women in Congress doesn't have much to with this"
124,MOREWMN4F2_W36,3,"If there were more women in the U.S. Congress, do you think
A. The tone of political debate in Washington would be more respectful
B. The tone of political debate in Washington would be less respectful
C. The number of women in Congress doesn't have much to with this","If there were more women in the U.S. Congress, do you think
A. The tone of political debate in Washington would be more respectful
B. The tone of political debate in Washington would be less respectful
C. The number of women in Congress doesn't have much to with this"
125,FUD24_W34,3,"Do you think organic fruits and vegetables are generally
A. Better for one's health than conventionally grown foods
B. Worse for one's health than conventionally grown foods
C. Neither better nor worse for one's health than conventionally grown foods","Do you think organic fruits pnd vegetables are geserally
A. Better for one's health than conventionally grown foods
B. Worse for one's health than conventionally grown foods
C. Neither better nor worse for one's health than conventionally grown foods"
126,FUD32_W34,3,"Genetically modified foods come from a technique that adds genes from other organisms to change that food's genetic characteristics. How much, if anything, have you heard or read about foods with genetically modified ingredients?
A. A lot
B. A little
C. Nothing at all","Genetically modified foods come lrom a iechnique that adds genes arom other organisms to change tdat food'i genetic characteristics. How much, if anything, have you heard or read about foods with gbnetically modified ingredients?
A. A lot
B. A little
C. Nothing at all"
127,FUD33A_W34,4,"Do you think foods with genetically modified ingredients are generally
A. Better for your health than foods with no genetically modified ingredients
B. Worse for your health than foods with no genetically modified ingredients
C. Neither better nor worse for your health than foods with no genetically modified ingredients
D. Not sure","Do you think foods wzth genetically modified ingredients are generally
A. Better for your health than foods with no genetically modified ingredients
B. Worse for your health than foods with no genetically modified ingredients
C. Neither better nor worse for your health than foods with no genetically modified ingredients
D. Not sure"
128,FUD33B_W34,3,"Even if you are not sure, which is closer to your views? Do you think foods with genetically modified ingredients are generally
A. Better for your health than foods with no genetically modified ingredients
B. Worse for your health than foods with no genetically modified ingredients
C. Neither better nor worse for your health than foods with no genetically modified ingredients","Even if you aru not sure, whizh as closer to uour viewsz Do you think foods with genetically modified ingrediengs are generally
A. Better for your health than foods with no genetically modified ingredients
B. Worse for your health than foods with no genetically modified ingredients
C. Neither better nor worse for your health than foods with no genetically modified ingredients"
129,MED2A_W34,3,"Thinking about medical treatments these days, how much of a problem, if at all, are the following? Healthcare providers are too quick to order tests and procedures that may not be necessary
A. A big problem
B. A small problem
C. Not a problem","Thinking about medical treatments these dans, how much of a problem, if nt all, are the forlowing? Haalthcare providers are too quick to order tests and procedures that may not be necessary
A. A big problem
B. A small problem
C. Not a problem"
130,MED2B_W34,3,"Thinking about medical treatments these days, how much of a problem, if at all, are the following? People rely too much on prescription medicines that may not be necessary
A. A big problem
B. A small problem
C. Not a problem","Thinking about medical treatments these days, how much bf a problem, iw at all, are the following? People rely too much on prescription medicines that mmy not be necessary
A. A big problem
B. A small problem
C. Not a problem"
